2016-07-15 10:29:42,17
2016-07-15 10:29:42,17
2016-07-15 10:29:42,17
2016-07-15 10:29:42,17
2016-07-15 10:29:42,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:43,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:44,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:45,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:46,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:47,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,17
2016-07-15 10:29:48,154
2016-07-15 10:29:48,151
2016-07-15 10:29:48,160
2016-07-15 10:29:48,173
2016-07-15 10:29:49,182
2016-07-15 10:29:49,183
2016-07-15 10:29:49,183
2016-07-15 10:29:49,183
2016-07-15 10:29:49,156
2016-07-15 10:29:49,162
2016-07-15 10:29:49,183
2016-07-15 10:29:49,171
2016-07-15 10:29:49,180
2016-07-15 10:29:49,194
2016-07-15 10:29:50,194
2016-07-15 10:29:50,202
2016-07-15 10:29:50,215
2016-07-15 10:29:50,216
2016-07-15 10:29:50,212
2016-07-15 10:29:50,208
2016-07-15 10:29:50,204
2016-07-15 10:29:50,200
2016-07-15 10:29:50,202
2016-07-15 10:29:50,201
2016-07-15 10:29:51,200
2016-07-15 10:29:51,200
2016-07-15 10:29:51,199
2016-07-15 10:29:51,199
2016-07-15 10:29:51,199
2016-07-15 10:29:51,195
2016-07-15 10:29:51,198
2016-07-15 10:29:51,201
2016-07-15 10:29:51,209
2016-07-15 10:29:51,204
2016-07-15 10:29:52,195
2016-07-15 10:29:52,190
2016-07-15 10:29:52,190
2016-07-15 10:29:52,192
2016-07-15 10:29:52,193
2016-07-15 10:29:52,198
2016-07-15 10:29:52,87
2016-07-15 10:29:52,28
2016-07-15 10:29:52,17
2016-07-15 10:29:52,17
2016-07-15 10:29:53,167
2016-07-15 10:29:53,179
2016-07-15 10:29:53,162
2016-07-15 10:29:53,161
2016-07-15 10:29:53,17
2016-07-15 10:29:53,17
2016-07-15 10:29:53,17
2016-07-15 10:29:53,17
2016-07-15 10:29:53,17
2016-07-15 10:29:53,17
2016-07-15 10:29:54,17
2016-07-15 10:29:54,17
2016-07-15 10:29:54,17
2016-07-15 10:29:54,127
2016-07-15 10:29:54,158
2016-07-15 10:29:54,17
2016-07-15 10:29:54,164
2016-07-15 10:29:54,170
2016-07-15 10:29:54,159
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:55,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,27
2016-07-15 10:29:56,43
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:56,17
2016-07-15 10:29:57,17
2016-07-15 10:29:57,26
2016-07-15 10:29:57,21
2016-07-15 10:29:57,163
2016-07-15 10:29:57,186
2016-07-15 10:29:57,17
2016-07-15 10:29:57,17
2016-07-15 10:29:57,17
2016-07-15 10:29:57,17
2016-07-15 10:29:57,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,17
2016-07-15 10:29:58,153
2016-07-15 10:29:58,170
2016-07-15 10:29:58,207
2016-07-15 10:29:58,190
2016-07-15 10:29:59,195
2016-07-15 10:29:59,192
2016-07-15 10:29:59,196
2016-07-15 10:29:59,205
2016-07-15 10:29:59,190
2016-07-15 10:29:59,189
2016-07-15 10:29:59,191
2016-07-15 10:29:59,187
2016-07-15 10:29:59,201
2016-07-15 10:29:59,206
2016-07-15 10:30:00,198
2016-07-15 10:30:00,191
2016-07-15 10:30:00,191
2016-07-15 10:30:00,192
2016-07-15 10:30:00,198
2016-07-15 10:30:00,195
2016-07-15 10:30:00,187
2016-07-15 10:30:00,181
2016-07-15 10:30:00,200
2016-07-15 10:30:00,208
2016-07-15 10:30:01,202
2016-07-15 10:30:01,195
2016-07-15 10:30:01,186
2016-07-15 10:30:01,191
2016-07-15 10:30:01,193
2016-07-15 10:30:01,198
2016-07-15 10:30:01,208
2016-07-15 10:30:01,184
2016-07-15 10:30:01,197
2016-07-15 10:30:01,195
2016-07-15 10:30:02,202
2016-07-15 10:30:02,195
2016-07-15 10:30:02,198
2016-07-15 10:30:02,195
2016-07-15 10:30:02,194
2016-07-15 10:30:02,196
2016-07-15 10:30:02,196
2016-07-15 10:30:02,195
2016-07-15 10:30:02,195
2016-07-15 10:30:02,196
2016-07-15 10:30:03,197
2016-07-15 10:30:03,197
2016-07-15 10:30:03,195
2016-07-15 10:30:03,194
2016-07-15 10:30:03,196
2016-07-15 10:30:03,195
2016-07-15 10:30:03,192
2016-07-15 10:30:03,194
2016-07-15 10:30:03,195
2016-07-15 10:30:03,195
2016-07-15 10:30:04,196
2016-07-15 10:30:04,194
2016-07-15 10:30:04,194
2016-07-15 10:30:04,194
2016-07-15 10:30:04,193
2016-07-15 10:30:04,195
2016-07-15 10:30:04,196
2016-07-15 10:30:04,194
2016-07-15 10:30:04,193
2016-07-15 10:30:04,193
2016-07-15 10:30:05,195
2016-07-15 10:30:05,197
2016-07-15 10:30:05,196
2016-07-15 10:30:05,194
2016-07-15 10:30:05,194
2016-07-15 10:30:05,197
2016-07-15 10:30:05,196
2016-07-15 10:30:05,195
2016-07-15 10:30:05,193
2016-07-15 10:30:06,190
2016-07-15 10:30:06,191
2016-07-15 10:30:06,193
2016-07-15 10:30:06,193
2016-07-15 10:30:06,195
2016-07-15 10:30:06,192
2016-07-15 10:30:06,191
2016-07-15 10:30:06,195
2016-07-15 10:30:06,193
2016-07-15 10:30:06,192
2016-07-15 10:30:07,189
2016-07-15 10:30:07,189
2016-07-15 10:30:07,189
2016-07-15 10:30:07,196
2016-07-15 10:30:07,194
2016-07-15 10:30:07,194
2016-07-15 10:30:07,192
2016-07-15 10:30:07,191
2016-07-15 10:30:07,188
2016-07-15 10:30:07,188
2016-07-15 10:30:08,190
2016-07-15 10:30:08,194
2016-07-15 10:30:08,200
2016-07-15 10:30:08,187
2016-07-15 10:30:08,189
2016-07-15 10:30:08,191
2016-07-15 10:30:08,191
2016-07-15 10:30:08,189
2016-07-15 10:30:08,190
2016-07-15 10:30:08,192
2016-07-15 10:30:09,189
2016-07-15 10:30:09,188
2016-07-15 10:30:09,188
2016-07-15 10:30:09,187
2016-07-15 10:30:09,192
2016-07-15 10:30:09,191
2016-07-15 10:30:09,190
2016-07-15 10:30:09,190
2016-07-15 10:30:09,190
2016-07-15 10:30:09,189
2016-07-15 10:30:10,190
2016-07-15 10:30:10,190
2016-07-15 10:30:10,189
2016-07-15 10:30:10,189
2016-07-15 10:30:10,190
2016-07-15 10:30:10,190
2016-07-15 10:30:10,190
2016-07-15 10:30:10,190
2016-07-15 10:30:10,191
2016-07-15 10:30:10,187
2016-07-15 10:30:11,191
2016-07-15 10:30:11,193
2016-07-15 10:30:11,191
2016-07-15 10:30:11,195
2016-07-15 10:30:11,189
2016-07-15 10:30:11,188
2016-07-15 10:30:11,191
2016-07-15 10:30:11,188
2016-07-15 10:30:11,191
2016-07-15 10:30:11,187
2016-07-15 10:30:12,189
2016-07-15 10:30:12,191
2016-07-15 10:30:12,190
2016-07-15 10:30:12,187
2016-07-15 10:30:12,185
2016-07-15 10:30:12,189
2016-07-15 10:30:12,202
2016-07-15 10:30:12,195
2016-07-15 10:30:12,173
2016-07-15 10:30:12,190
2016-07-15 10:30:13,194
2016-07-15 10:30:13,199
2016-07-15 10:30:13,185
2016-07-15 10:30:13,180
2016-07-15 10:30:13,173
2016-07-15 10:30:13,216
2016-07-15 10:30:13,199
2016-07-15 10:30:13,201
2016-07-15 10:30:13,185
2016-07-15 10:30:13,184
2016-07-15 10:30:14,185
2016-07-15 10:30:14,185
2016-07-15 10:30:14,188
2016-07-15 10:30:14,189
2016-07-15 10:30:14,188
2016-07-15 10:30:14,200
2016-07-15 10:30:14,198
2016-07-15 10:30:14,189
2016-07-15 10:30:14,183
2016-07-15 10:30:14,188
2016-07-15 10:30:15,191
2016-07-15 10:30:15,192
2016-07-15 10:30:15,187
2016-07-15 10:30:15,187
2016-07-15 10:30:15,181
2016-07-15 10:30:15,189
2016-07-15 10:30:15,192
2016-07-15 10:30:15,191
2016-07-15 10:30:15,188
2016-07-15 10:30:15,189
2016-07-15 10:30:16,190
2016-07-15 10:30:16,189
2016-07-15 10:30:16,184
2016-07-15 10:30:16,189
2016-07-15 10:30:16,192
2016-07-15 10:30:16,193
2016-07-15 10:30:16,206
2016-07-15 10:30:16,194
2016-07-15 10:30:16,182
2016-07-15 10:30:16,189
2016-07-15 10:30:17,189
2016-07-15 10:30:17,192
2016-07-15 10:30:17,189
2016-07-15 10:30:17,191
2016-07-15 10:30:17,187
2016-07-15 10:30:17,184
2016-07-15 10:30:17,190
2016-07-15 10:30:17,193
2016-07-15 10:30:17,182
2016-07-15 10:30:18,192
2016-07-15 10:30:18,188
2016-07-15 10:30:18,187
